Siruta,localitate,Procent participare
92765,Oras Tandarei,15.565421781143902
98603,Prisacani,15.50131926121372
137069,Bixad,15.278887645836663
139143,Tarsolt,14.946193702670387
37173,Draguseni,14.869240348692404
161945,Municipiul Vaslui,14.350331647731004
43279,Gradistea,13.182346109175377
98435,Popesti,12.105263157894736
38731,Ripiceni,11.901234567901234
180064,Barbulesti,11.39858432999756
145998,Vurpar,10.882070949185044
98916,Scanteia,10.319894829097283
98202,Mosna,7.723035952063915
97241,Grajduri,7.71376591873863
